alcohol,amount_over_300,banana,beer,bread,chocolate,cola,eggs,fruits,ice_cream,over_10_item_types,vegetables,vodka
0.6731297580034888,0.4840547301394785,0.6188883215662798,0.6886203292502069,0.5730915274883914,0.4906153579394167,0.42792255185633465,0.539547016216481,0.5609611742424242,0.5115702220743055,0.6329804877258793,0.5520471359522691,0.32980287749488685
0.5337467291443326,0.4785647691714175,0.5953765334753314,0.5264632260045103,0.5759636761436486,0.5529810665847718,0.45284830868313813,0.46044414646160575,0.6323216061366541,0.4520324807935427,0.5501299921245647,0.5013877084715157,0.37016741961201166
0.6330945839874412,0.53284473739276,0.6320407190190291,0.6241312297973013,0.5377044376269583,0.4865948764717575,0.4802354499668821,0.5614456012588743,0.6181733987856437,0.5372328480506534,0.6442081553451315,0.5518623391732822,0.544273337200463
0.633942565244669,0.4820227220159323,0.4700735018231146,0.5870508701945142,0.646573667554755,0.41191649472023306,0.5596088081031941,0.5989673424421623,0.5588618199252281,0.5748811703480559,0.5848438992455219,0.6401750668039925,0.46379496820649807
0.5842935442322482,0.4188127163135184,0.7224302059277747,0.6264383649869045,0.6064946217372151,0.3408190348024373,0.46864227280768445,0.3895840270227985,0.6071006093409587,0.5338343633697025,0.5113053858577347,0.5737165555877523,0.2811240629197903
0.6838226877289378,0.5275681033449879,0.4599375487900078,0.6309423418846838,0.5512818644999085,0.4632986542311884,0.4161257983389364,0.5430882784240885,0.5548156043169757,0.5447693459519147,0.6391894617453918,0.5550652813852814,0.5851212938005391
0.6190768539813608,0.5557015626916942,0.5060204937461255,0.5967427522111156,0.5814707087495744,0.5523248470321446,0.5482679565318548,0.38350217557378685,0.5306914909441309,0.5721580302903286,0.5912154227268296,0.5641447510770994,0.5256010627104377
0.6606988517100876,0.5225395809289558,0.5927674092404187,0.6468567577478469,0.56094135161335,0.4331550688109586,0.5590687599483437,0.5564542967605507,0.5775414759000875,0.5839823568297489,0.5905265562986574,0.574316370913012,0.4363938752554195
0.6757518235720684,0.5749032974871063,0.44938604354903394,0.6335490564261262,0.6516734189685096,0.5240699226047505,0.5713992207742565,0.49053200032588073,0.578095006385515,0.5502797771642675,0.6079066016023111,0.6065307635285397,0.5266246569103352
0.5024637350638221,0.48574896939908035,0.5526743082761998,0.4996097060190317,0.48054372260414513,0.40850331876315366,0.53402175643091,0.521339647092784,0.5633088164528013,0.6092052105709163,0.5097145738763683,0.5564281277248092,0.302290144846101
0.7008645022573715,0.4245621181262728,0.5661377698612525,0.6840502415401982,0.5315724991725249,0.3299581787856912,0.4014850090364964,0.3999928034454888,0.5666840747112313,0.46431509666803783,0.5742764115752893,0.5687097837669179,0.489010160941057
0.582817376331743,0.5314314942489211,0.5729811676082863,0.6288606073186132,0.4616291525354123,0.4592796862658149,0.39779295073881055,0.47667094300780927,0.5590434964794265,0.5103162035262995,0.4665814803465999,0.47948228311976454,0.4730563220256452
0.7167035676546067,0.5424827971734242,0.5066723983982345,0.6879382967225101,0.5472006533836944,0.4324700893533242,0.4245956649592108,0.4749190938511327,0.617179636082075,0.4576665833229154,0.5706941110636605,0.5424769907963185,0.6664559920120668
0.5601048699674919,0.5000924551550473,0.48144112660738275,0.5312180981736513,0.5260964388145315,0.36251150985434366,0.507616646678427,0.48848075936723895,0.43174144474372705,0.5638862215751492,0.5795197160585503,0.5552153652501531,0.6102043109120966
0.5652716822391318,0.505049611121902,0.5508876740170754,0.5676265016327128,0.5361947949526814,0.36131886172929584,0.519603142929704,0.568088345165866,0.6046787378609513,0.622520730909628,0.5266670800322426,0.49589037771660005,0.4049361447868794
0.6683004463996894,0.4265735739568344,0.49867420949352936,0.5862157755505749,0.6220461002066117,0.6436163245808679,0.5929319861289961,0.6661979320531758,0.6406015142625653,0.5047290702151856,0.49648659624351715,0.47492015668026066,0.4196354391159586
0.589473701534164,0.5142863115145724,0.693465854855865,0.5712346348333796,0.49654295616433586,0.5482035236105879,0.6086616201648699,0.4570589225589226,0.5793596318789329,0.5024612185668719,0.6217922177422476,0.5458314353733896,0.3653325648971513
0.6614191108994488,0.45967618443128655,0.5855017060065169,0.5628596109645672,0.5744304755575247,0.6762400620937791,0.5009334061135371,0.6898881104545669,0.5989883132740276,0.552836916622968,0.5471006412896804,0.6176441842552882,0.44145990561650034
0.6172641546742375,0.5120405333648003,0.5955350040613816,0.647949689536812,0.5160381623392133,0.38639036483010697,0.5022235112142305,0.508662114314618,0.5498459115427103,0.5842391802131535,0.6144426471654343,0.6385844351184642,0.423448847983972
0.5808849816301186,0.5077629401126581,0.5677025819004049,0.5710277299263087,0.5781667995393747,0.44746979490104133,0.4529641388280131,0.49771241687466183,0.5338434347022879,0.4387691789083363,0.585537455413802,0.5339091335500672,0.3709430512016719
0.6703786750335414,0.50541422906345,0.5930802022405076,0.6072026549512942,0.60085366679503,0.5429792296393412,0.4819286969237317,0.5351437058445728,0.5829964422289334,0.5249798951613376,0.512121982427868,0.6168665575973523,0.49325235530993894
0.6286861054072553,0.5288312783664644,0.561192504081239,0.5844475467414548,0.5543269339151521,0.5461001964636542,0.438221845848213,0.4358823989365861,0.5697655372073978,0.5560606263972094,0.6044133143246762,0.4932842571476608,0.4345982142857143
0.5672999288821955,0.4290705696092591,0.4795335907335907,0.5773079771945073,0.47354287471446144,0.4080185427724547,0.3999517640573318,0.37554646250877605,0.45003817143187425,0.46820190792928407,0.5412921523208986,0.5935965364177864,0.5001757809066779
0.6224365234375,0.5075815893070579,0.5711131278508003,0.5882608663999359,0.6058130266649886,0.48775323275862076,0.6380951172239739,0.500846845439725,0.5731539819156619,0.5555485727291566,0.5552364168267452,0.5251426904970211,0.4608564396518904
0.67806535012927,0.580796776720038,0.6874567141208157,0.6826155756594314,0.5432696669993649,0.4916216128718961,0.3970095693779905,0.3556360087519086,0.5550400403491436,0.6216065723601871,0.6086969565822414,0.5687448429506574,0.36222519310754603
0.6792367651785769,0.5375460292424811,0.3990870651783562,0.6271003813288817,0.6709211747499447,0.5818858878641487,0.4992210770531974,0.35593683591961683,0.4703230984483166,0.4970953972528523,0.5834883452605748,0.5677377781401755,0.3853416746286278
0.6539227268006162,0.5710096962828871,0.5237238667448222,0.6561065234521622,0.5610591108910654,0.4802418120599939,0.5910684292805073,0.6278432739425502,0.572935854454319,0.60616320602315,0.6825820429773577,0.6222457942154803,0.4324551466676451
0.6652580885715424,0.4738262307382345,0.45915373768702505,0.667850944876668,0.5057795028931114,0.4669943080004217,0.5107473946490411,0.5322576040137721,0.5417924244617938,0.5671014356269881,0.5464513403487211,0.4985704313475711,0.516908560872378
0.5450675434897033,0.5578670578133943,0.38269275564873045,0.5575676973778724,0.5903586211356875,0.6361808999691916,0.3823036798301816,0.528105200927074,0.6013795698924731,0.58152419228309,0.6753162073581684,0.6058310078023307,0.32578803540173706
0.6197827166151143,0.3958818958818959,0.6261350232851361,0.6296239085293407,0.536671583311267,0.3175465798647657,0.5125360389220358,0.545908474883543,0.5309812057071979,0.5422388157296215,0.5106184531496628,0.5575557824650019,0.3390045276837729
0.5897105672037645,0.4639161421459613,0.601282892235151,0.6139062156318348,0.48051864664412813,0.4063411877228067,0.5253251582030165,0.49311501072608854,0.6057511352322673,0.5453063816989435,0.6083808401541451,0.5509933015773487,0.2873303997066373
0.733730849288748,0.43809994554021736,0.6559661471239946,0.6635062909165302,0.6874100957921228,0.4788223615717987,0.5189721622631617,0.41758769541883806,0.5821993445426047,0.5514546460176991,0.4998074350152905,0.6131391451899854,0.5146270644922937
0.5696170860105286,0.45011000723779215,0.5646208147688606,0.5863689850829377,0.534099565082637,0.4965031623575202,0.4456341135240003,0.43787041503581264,0.5795728218597926,0.5464670669233243,0.5095202460059107,0.6012216322090702,0.28188073738337843
0.7178419691629732,0.5694608657749204,0.6941798818846666,0.7217016707251083,0.501452658605154,0.4844661837074438,0.4582901147257583,0.48155520784696704,0.618211204443534,0.5299945471685815,0.5482030012741745,0.5180164438532866,0.3726806025484126
0.6629475980254026,0.5243417301325601,0.5727903722682284,0.6605815617038205,0.4315944401723183,0.4347353774045503,0.5282334289138713,0.5221592841631564,0.5980207161076353,0.5731386673827509,0.5102952191242216,0.4891768506066067,0.2744605216674517
0.622819944210505,0.5254666709923881,0.5228903972880496,0.5987878186614932,0.633077888169272,0.5492359518563485,0.5407619085135126,0.5724298196690835,0.549813283286521,0.5975516660444724,0.5444410429251163,0.5588109518546035,0.5686606772223212
0.6433713185082386,0.5584091189525745,0.7673470597299763,0.6368971241030557,0.5765806459837419,0.484215789948274,0.5758297486504724,0.4597158915446852,0.6607416326349431,0.5617823883496103,0.5562280647994934,0.6078044596912522,0.5559755725627364
0.6208847360676665,0.4652856135270666,0.5074829618714312,0.5974684282209044,0.574536743503599,0.4249512125393097,0.5574215607401449,0.5121650670386408,0.505761273209549,0.5031911280784139,0.5062229791693961,0.5647126972166725,0.5252581417470463
0.6228183792026788,0.4768251985991935,0.6189935951850883,0.5824935540269671,0.5550235674544287,0.47192932164110285,0.44321016849768213,0.5753897474956856,0.607377865377311,0.6269477871815217,0.5836085323153942,0.565102798344081,0.3756303520456708
0.7180424661648284,0.5307835509863851,0.671144022971135,0.6946226396194772,0.5623613111558243,0.37864320608764246,0.4517594498585908,0.4863096613026033,0.6137877967209169,0.4235043112606046,0.6041220583437686,0.6127855529527358,0.346326482400189
0.532867550774693,0.4720683674611167,0.5069222891803538,0.5488679742003422,0.5538757445294686,0.3862751658831897,0.38349098380610985,0.4584123114776507,0.48379035673627996,0.48438051740725474,0.6039864023051005,0.5311796123806998,0.6208826112412178
0.6121607940072488,0.46699648118631376,0.49546983652719706,0.5630311830082253,0.522753144907205,0.7769597482504346,0.5597692772583455,0.4659165953283601,0.5864116992332427,0.48606300095286137,0.4432923726853636,0.4315363829376569,0.5135302679100857
0.7105275061848616,0.42380441286912796,0.5943879022027448,0.7082999538756585,0.5637483834538533,0.48874593590339066,0.4448260311191614,0.5039173916371151,0.5266766924512312,0.4626239948347714,0.540992944758635,0.5264820293297353,0.5658862477532005
0.5759851973320801,0.475942397700569,0.548390354665255,0.48841511102291657,0.5625263849013572,0.44384243724613115,0.5461848125545965,0.4841216324941803,0.5970759605133794,0.5500901841655591,0.47068884723523896,0.5477832711946831,0.3872439820435486
0.6292761181217272,0.6150857380346441,0.62271314282931,0.6387059020045776,0.5347216571916067,0.5089007769128477,0.43704479696697596,0.4237721523156993,0.576706527754385,0.4403557139284821,0.4930557587461354,0.5817101214574899,0.3223540077056735
0.7146139714854098,0.49752462328792657,0.5803704228902754,0.6720274939261864,0.6601998470645851,0.3123164373164373,0.47130647929940944,0.6413448373687911,0.562672351888913,0.5540901667738902,0.5956761591577076,0.5835463408050333,0.5409529499382105
0.5852571855131582,0.543638259481354,0.4843355534501637,0.522260951794511,0.5503568219784576,0.5365188195633196,0.5400225072407996,0.38764142508339355,0.5210100635422379,0.5002885964275202,0.6501299244449931,0.5643731586338058,0.46246935526405747
0.6066771395206585,0.43124386190224373,0.5786393478699408,0.603086804776856,0.5063419056490784,0.4216321945369561,0.47358971720013265,0.3885117261026606,0.5824898785425101,0.4585041628911472,0.537757514353259,0.4683054287163876,0.42171472272845617
0.6658530570203753,0.5233389751531514,0.5536465980361371,0.6141410710625713,0.5980055924487788,0.4972112526342461,0.4573254861380589,0.35056158297646683,0.579632720087581,0.5291054849671561,0.6299766518744622,0.6920011126718782,0.3159137736001508
0.6064467750924659,0.4437606277544121,0.634353488999865,0.5574071946277389,0.5504142670680376,0.36815696649029983,0.5331023968679242,0.5683209148803392,0.5737685662438652,0.6258513407127868,0.6097885663649657,0.574752302631579,0.42352177837959826
0.5870417486662857,0.4420223616487424,0.4227405646820527,0.5642629083799935,0.5689669514943706,0.5198709474346868,0.5898105297057455,0.6423608611131111,0.4974464103784188,0.6056896097779855,0.44964155607122025,0.5165135114819408,0.32416845724108295
0.652367982140818,0.5540248652537694,0.49156137980349546,0.5605631023147869,0.5932349658698644,0.43067474615132656,0.5452604699917118,0.57435172271295,0.5438299943655962,0.5263231976644993,0.6337139985192328,0.5711882557237611,0.2573683416042417
0.6261831047977301,0.5670583161844812,0.487964235095967,0.5838176423782236,0.5061816582524992,0.4886331046777506,0.4854331612162937,0.451381257056831,0.5346015430422171,0.6060300103426417,0.5550145391964868,0.49015400189432856,0.4018290305407047
0.6764100741531032,0.5790827510053399,0.5499125596732801,0.6912859439185568,0.6291599994049935,0.4666181835523022,0.40423761943459413,0.39783923214839845,0.5875169367915238,0.5141709158468031,0.6577492465363186,0.6508808929198082,0.4185825866117207
0.5710573300632904,0.4918647175182129,0.5701612666764404,0.6273605119332774,0.5055795781255799,0.36758621473550207,0.5126923869934872,0.3924161281756218,0.5935686934629851,0.6163863924222267,0.5836011296133995,0.5313166864182532,0.46893646961122043
0.6372323493728229,0.3864210370592177,0.6180795823535998,0.5990183567108899,0.633708408688719,0.3842749401616764,0.40386883110584554,0.5175867117117117,0.540103399173402,0.5202744853399875,0.5219995658815675,0.5568304759673287,0.5432465112591183
0.6948707894963488,0.4013701781778749,0.5835884174828228,0.6572973713033954,0.6253509846921225,0.5473416365340833,0.5840381377995946,0.43798630563336444,0.5862827513596962,0.5576300904977376,0.47144394362659703,0.610368473467065,0.5028921436285098
0.7019301735641004,0.5026066350710902,0.5430003347342581,0.6856683085418351,0.5891564063790613,0.501474850906669,0.4732459768113419,0.5753504765845042,0.5712879130652462,0.5824771009337483,0.6408410468431621,0.5810878105461186,0.5451019169316876
0.6524561809166641,0.48148222504777416,0.5419277031281685,0.6034055680735554,0.6604541022922167,0.6237241705991705,0.535064274506605,0.6336218715955326,0.6012749028027197,0.598226059584338,0.6803896460257934,0.7016843090568969,0.35816046966731896
0.5879137584602369,0.5036386741122566,0.557119234630603,0.5163143330890309,0.5656316129263657,0.5103442728442729,0.4425295250916059,0.49104173872939005,0.5430439288069413,0.5392284779708715,0.5181019021072678,0.5158488786823054,0.349769181415583
0.6257154304029304,0.5199834927140254,0.5566737312916099,0.6306667470460574,0.5369663332810188,0.5475837219160662,0.5634097076014503,0.5625774981658279,0.5685545038411723,0.6800156417554242,0.557308005084296,0.47486332615450505,0.5564923924330669
0.6032930294378929,0.5557586590974418,0.5610471182694906,0.5916119540741516,0.4641623136273263,0.5511211878399378,0.43103977606212474,0.4572670409771473,0.5919898133881185,0.526078435814944,0.4563722613120844,0.6078135512084044,0.3484810444388652
0.7028710922119852,0.5051402651128595,0.5166632894176477,0.6713094979818202,0.526978871208115,0.589777708781501,0.5650233921483745,0.47674763935424913,0.5845782862270076,0.5040124140988694,0.5549518637864502,0.5836589425106171,0.3867280791538724
0.5487467611050478,0.5052975823385166,0.462389405608277,0.4982593514782061,0.5370761545659712,0.3650148665276295,0.49721542973784494,0.5757801373436552,0.399633332196236,0.5512875423011845,0.5428203471948376,0.46830770931887233,0.22865104523877672
0.6770429285086531,0.47596184690737053,0.5495544106384459,0.6384334493136724,0.5677623137629406,0.3749437815042609,0.5801226752313708,0.3455207297278311,0.5503709733126664,0.4679005242296382,0.5813377182081874,0.5732824650507579,0.6626248291811205
0.6382262880376087,0.49378176728867823,0.5896925288805932,0.5747134020952411,0.63390625,0.4165642541601621,0.4399813130683941,0.5840561573602485,0.5991774117690886,0.6093324245127183,0.5932345231134923,0.6874255351858257,0.2513945043426175
0.6487446647902816,0.5328392110679885,0.43315071565996877,0.6294724747075385,0.6219219561963127,0.4668683376548545,0.4478438620071686,0.4951419055893425,0.5141367026149491,0.42596723947341975,0.5811867169289043,0.5997113521343685,0.5463021369365781
0.6645396697875738,0.4805203514072599,0.574941181929342,0.615382406855275,0.5946515697987975,0.4238207944121855,0.45197234669322045,0.5077639434665191,0.5535818926602777,0.4993528873035766,0.6028002879924409,0.5885781366671766,0.46622853776231626
0.5453834755970075,0.5261123652603907,0.565082501512953,0.5207662951390508,0.6341975226202798,0.5986965612349305,0.5148909432078362,0.4475321090227923,0.5964701427090807,0.4965110811573305,0.5575692550160636,0.5080186276300234,0.48937462443128166
0.5667706811537757,0.5668293977878875,0.6474283035086348,0.5266020817338143,0.5102428359022192,0.44646031489518884,0.4933861564489235,0.5687423936782088,0.5030459729404264,0.5627633286861209,0.512639154973334,0.53763624372648,0.3292845117845118
0.6377984598006412,0.5500657496625239,0.6108265157539643,0.6523902163355819,0.559067572805138,0.5463477814824313,0.5359037756482805,0.5645821377331421,0.6167756631737691,0.6011403709676407,0.6423200079437701,0.6268520813501028,0.5317778822907516
0.5637407997571895,0.49248051463475306,0.4578108875128999,0.5930829925704082,0.6444576793721973,0.3765547677380624,0.5174939139367332,0.5530738973126086,0.5415661179707996,0.48351665965418444,0.5946749426785265,0.5692744872732972,0.6415529557467323
0.6002559698781252,0.45118371392627044,0.5936209246789451,0.6277896923346686,0.4825254941361182,0.37300395776001527,0.48096493967245924,0.4912704190961867,0.5754620910929762,0.5202532223630283,0.5194395871705797,0.49380501401416443,0.31100564256710433
0.5998883088953664,0.4369200383431363,0.6155086261485813,0.5991723109165685,0.5990031289147125,0.40549855960283754,0.39084052358205446,0.49312295925213584,0.5887749840404185,0.5325705345847415,0.5505385675029103,0.5872954753566381,0.2643541994679407
0.6077005530981565,0.49147858307788395,0.626914900868202,0.5718984185147017,0.6452925709650948,0.2291602311511599,0.5574078635004687,0.5568483719654682,0.6019206915803328,0.5137621155536465,0.6147384063531109,0.657708039276522,0.3644323852544756
0.5958503301867296,0.4871652173586338,0.4930149447693307,0.5540535431788572,0.6858181248745719,0.47954698022910847,0.5372176418794524,0.360031556219897,0.5709242684789668,0.6060457856399584,0.5817213012068317,0.6741929178354782,0.4446878246114341
0.6186557356530445,0.4972663412174551,0.5360991694144163,0.583430626423362,0.4604249671434962,0.4689105037656013,0.5895784651051538,0.5284646170531303,0.548378158349027,0.5887114981454604,0.6368859088441982,0.476259110240528,0.4764445538437778
0.6571474400402405,0.5184139593426428,0.5297249733451515,0.624526198439242,0.6545608723365508,0.4216333443489755,0.49902836832314645,0.4354755402753094,0.5170986622073578,0.5607485443415945,0.6298838794103551,0.5886806056236482,0.42229350220264317
0.6060046981890669,0.5172753662403753,0.5938313197546937,0.5956077922077923,0.5360023705108451,0.4750944928265506,0.6627266926621764,0.4874280351122981,0.5916296800544588,0.5622855733767904,0.579664570230608,0.4929260450160772,0.4448947368421053
0.5479173810769999,0.4284022845533847,0.6546692737730474,0.5508904182213851,0.5932240727536895,0.3968506787330317,0.5407627090244965,0.5479297396424605,0.5985898700241352,0.5588099567237659,0.5702653757797292,0.5691889336393688,0.34776747079186504
0.6508022716104632,0.4527635851820476,0.5109630636755043,0.5473514692854314,0.563463616922423,0.4124173584352899,0.43701265792131955,0.4803152604325312,0.5009539894537339,0.5406717392724185,0.5782623790824634,0.5815045284691874,0.34768145020830726
0.635099341856325,0.4414707800273258,0.6195676627155073,0.6149555879771706,0.5697910148691221,0.3505381048210692,0.5653091850696641,0.45569369618271405,0.6332727254102559,0.4742656894633831,0.4612321889245393,0.5704427121349256,0.36677999156651914
