alcohol,amount_over_300,banana,beer,bread,chocolate,cola,eggs,fruits,ice_cream,over_10_item_types,vegetables,vodka
0.5732998350657819,0.4622169407738378,0.5760265151283944,0.5573907785336357,0.5899617346938776,0.44956764966071616,0.6132133363517671,0.6235616191707725,0.5442506236141906,0.4541157757060813,0.5418590480342422,0.5937621527777778,0.49233956812652063
0.5746359461929051,0.4579570824256069,0.5268693382465838,0.5092094862771903,0.5798115851759577,0.4007196039551954,0.4625903829992595,0.5525799395226146,0.5956376448367295,0.507190598099689,0.6183765168597753,0.48922066582219326,0.5169318323432892
0.666786693072476,0.5609248776757033,0.5453708005495191,0.6642110315215821,0.5442624282512887,0.5225533300765348,0.5959257720537321,0.5711285815770779,0.5736754740322298,0.559908491221109,0.5882331551892274,0.5297001598111412,0.5052944852641488
0.6555066477265648,0.5111690915339672,0.5897921594179848,0.6125027880004461,0.5630825502932459,0.4883581208886949,0.49410740591937863,0.6241283056461212,0.5508820882389349,0.566701725682677,0.5632298700397743,0.6222296792133579,0.608226872285552
0.6300926313273173,0.5363200576593311,0.5562891631628917,0.583318997808052,0.49848316462920134,0.45996563573883165,0.6090145038901162,0.49705786204642044,0.5023612888896681,0.4741014934549273,0.5367144357697009,0.614255998811381,0.43728505791399563
0.6658261690724684,0.5027987509321402,0.6409505864869168,0.6147570099682526,0.5915910085793922,0.41677811812416415,0.6192479685881005,0.5337940592777946,0.5723771580345285,0.4565204936621231,0.5910876695989264,0.5322249245835574,0.6009815872201194
0.6976065737621179,0.5793650793650794,0.5418679578426198,0.672448499554323,0.4763969013544926,0.40891695934047556,0.4280750238131047,0.6653452117984953,0.5312053353355164,0.545335197005272,0.6186897284525396,0.6001053869677723,0.2960073314509338
0.6122780120937761,0.46256826855326455,0.42303741949811235,0.55781558048022,0.5252912227856898,0.2788150005300052,0.5282698148486685,0.4327448111778571,0.46184313456391957,0.5380965066716087,0.47812956470931933,0.49404841974204083,0.6093733596183233
0.6270724546079249,0.4872207536759917,0.4862267636461185,0.6003028405667783,0.524931738838717,0.364166804517497,0.43318281335522707,0.5321468609865471,0.5567898629026812,0.4589644008998848,0.506911970437584,0.528504086874821,0.5471132897603486
0.5671205169947215,0.5666495019892215,0.6128659182127907,0.5184660734721169,0.5486922369138495,0.31829655531079154,0.643631045133285,0.41103989473977454,0.5897242114512001,0.5353946260570341,0.5510493316356051,0.4900829230937534,0.4591777408637874
0.5561919142215415,0.5596063625070031,0.512477998192284,0.5286109160831641,0.517962292597643,0.36892244999533397,0.4717618940510731,0.5260012480145224,0.5096191876679682,0.43814872386300957,0.5731389868597647,0.5961499522445081,0.5086547204843812
0.6856471595808089,0.48113358931008227,0.49577531643459904,0.6821201141853316,0.6102492536703064,0.521808542804733,0.4446459146963197,0.5324808258409226,0.5178149265143638,0.4678638907056173,0.5957110837852017,0.4874090808904562,0.4714383676103655
0.6627587592952369,0.44252697900916327,0.6749874766010177,0.6309541047534772,0.528256295543002,0.34535655252178554,0.6107987602935911,0.4500217742678403,0.6195791541909408,0.46951783509485034,0.49409098044470195,0.5441788141923894,0.5386924575289099
0.6397466567905188,0.5245009128909816,0.5088530770346127,0.5969478909171579,0.593647211277037,0.3716404986748567,0.5709085953833299,0.47879590483988665,0.4666611538355523,0.5178190378846681,0.5481471937961668,0.5514711599098127,0.45953155283991987
0.6830481903484448,0.5224701970316105,0.42486319124423966,0.670423544465771,0.5252650773359444,0.45710627400768244,0.606888939144294,0.5704639758581668,0.5181478055018911,0.5680719526168474,0.5921265881705756,0.5431816181001848,0.5423920544903531
0.6383716178128523,0.52340832061142,0.5403609919591655,0.5855302892486811,0.6046698563230666,0.3486252657819488,0.5643851180827708,0.6299608815544773,0.5915241318609525,0.6071355236139631,0.6333451082194181,0.5958722344995406,0.5724591685929743
0.6505285744236824,0.5493046517166325,0.5094062828383386,0.6079334639795421,0.5389208615323815,0.49961292879747815,0.6388256300676172,0.5238445079725842,0.4965048319253828,0.5298013245033113,0.4941563769627635,0.49470481990268217,0.42762325114450705
0.5800268173000115,0.48239037657353556,0.5382677763898169,0.5494175271004819,0.49519063807632124,0.35844724903571357,0.5564228938003128,0.4552084693744286,0.5839029269090754,0.4872842750240972,0.6065771455433605,0.5924757885354108,0.4270748035852606
0.6743157206578191,0.47967190859474057,0.5956380538664815,0.6690405396310835,0.5963021829734372,0.45461951939041395,0.5237372924058327,0.556144249417182,0.5320408950617284,0.5107083223106879,0.5932769596096945,0.544710076807503,0.5214260526130192
